ngram,hit_count
0100011_0010011_0100011_0100011_0010011_1101111_0000011_,390
0100011_0100011_0010011_1101111_0000011_0010011_0100011_,390
1100011_0000011_0000011_0010011_0110011_0010011_0110111_,390
0000011_0000011_0010011_0110011_0010011_0110111_0010011_,390
0000011_0010011_0110011_0010011_0110111_0010011_0010011_,390
0100011_0110011_0100011_0100011_0000011_0100011_0000011_,390
0110011_0100011_0100011_0000011_0100011_0000011_0000011_,390
1101111_0100011_0000011_0010011_0100011_1100011_0010011_,389
0110111_0010011_0010011_0010011_0110011_0100011_0010011_,389
0000011_0010011_0110011_0010011_0110011_1100011_0010011_,387
0110011_0100011_0000011_0010011_0100011_0110111_0010011_,383
0010011_0110011_0010011_0010011_0110011_0010011_0100011_,382
0010011_0100011_0010011_0110011_0100011_0010011_0010011_,380
0110011_0100011_0010011_0010011_0110011_0100011_0010011_,380
0100011_0010011_0110011_0110111_0010011_0010011_0110011_,378
0100011_0010011_0110011_0100011_0000011_0010011_0110111_,373
0010011_0110111_0010011_0110011_0100011_0000011_0110011_,373
0110111_0010011_0110011_0100011_0000011_0110011_0010011_,373
0010011_0110011_0100011_0000011_0110011_0010011_0010011_,373
0110011_0100011_0000011_0110011_0010011_0010011_0000011_,373
0010011_0110111_0010011_0110011_0100011_0000011_1100011_,373
0110111_0010011_0110011_0100011_0000011_1100011_0000011_,373
0010011_0110011_0100011_0100011_0100011_0000011_0110011_,373
0110011_0100011_0100011_0100011_0000011_0110011_0010011_,373
0100011_0000011_0000011_0000011_0010011_0000011_0110111_,373
0000011_0100011_0000011_0000011_0010011_0010011_0110111_,373
0100011_0000011_0000011_0010011_0010011_0110111_0010011_,373
0000011_0010011_0110111_0010011_0110011_0100011_0110111_,373
0010011_0110111_0010011_0110011_0100011_0110111_0000011_,373
0110111_0010011_0110011_0100011_0110111_0000011_0100011_,373
0000011_0000011_0110011_0000011_1100011_0010011_0010011_,373
0000011_0110011_0000011_1100011_0010011_0010011_0000011_,373
0100011_0000011_0000011_0110011_0000011_1100011_0100011_,369
0100011_0110011_0100011_0000011_1100011_0000011_0000011_,367
0110011_0010011_0000011_1100011_0000011_0010011_0000011_,367
0000011_0010011_0000011_0110011_0010011_0000011_1100011_,367
1100011_0010011_1101111_0010011_0010011_0000011_0100011_,367
0010011_1101111_0010011_0010011_0000011_0100011_0000011_,367
1101111_0010011_0010011_0000011_0100011_0000011_0110011_,367
0100011_0000011_0110011_0010011_0110011_0000011_0100011_,367
1101111_0110111_0010011_0010011_0010011_0100011_0000011_,367
1101111_0110111_0010011_0010011_0010011_0100011_0110111_,367
0010011_0010011_0010011_0100011_0110111_0010011_0000011_,367
0000011_0010011_1100011_0110111_0010011_0100011_0110111_,367
0010011_1100011_0110111_0010011_0100011_0110111_0010011_,367
1100011_0110111_0010011_0100011_0110111_0010011_0100011_,367
0110111_0010011_0100011_0110111_0010011_0100011_1101111_,367
1101111_0110111_0010011_0000011_0010011_0100011_0110111_,367
0100011_1101111_0000011_0000011_0110011_0000011_0110111_,365
1101111_0000011_0000011_0110011_0000011_0110111_0010011_,365
1101111_0010011_0010011_0000011_0010011_0110011_0110111_,365
1100011_0010011_1101111_0000011_0010011_0100011_1100011_,364
0010011_1101111_0000011_0010011_0100011_1100011_0010011_,364
0100011_1100011_0010011_0110011_0000011_0000011_0010011_,364
0000011_0100011_1101111_0000011_0010011_0100011_0100011_,364
1101111_0000011_0010011_0100011_0100011_0000011_0010011_,364
0010011_0100011_0100011_0000011_0010011_0100011_1100011_,364
0100011_0100011_0000011_0010011_0100011_1100011_0010011_,364
0100011_0000011_0010011_0110011_0010011_0110011_1100011_,364
0010011_0100011_0000011_0100011_0000011_1100011_0110111_,364
0000011_0100011_0000011_1100011_0110111_0010011_1101111_,364
0110111_0010011_1101111_0110111_0010011_0010011_0100011_,364
0010011_1101111_0110111_0010011_0010011_0100011_0000011_,364
0000011_0000011_0110011_0100011_0100011_0100011_0000011_,364
0000011_0110011_0100011_0100011_0100011_0000011_0010011_,364
1101111_0000011_0010011_0110011_0010011_0110011_1100011_,364
0110011_1100011_0010011_1101111_0010011_0000011_0110011_,364
1101111_0010011_0000011_0110011_0100011_0000011_0000011_,364
1100011_0000011_0000011_1100011_0010011_0100011_1101111_,364
1101111_0010011_0100011_0000011_0000011_0110011_0100011_,364
0010011_1101111_0010011_0000011_1100011_0000011_1100011_,364
1101111_0010011_0000011_1100011_0000011_1100011_0110111_,364
0000011_1100011_0000011_1100011_0110111_0010011_1101111_,364
1100011_0000011_1100011_0110111_0010011_1101111_0110111_,364
0010011_0010011_0100011_1101111_0000011_1100011_0000011_,364
0010011_0100011_1101111_0000011_1100011_0000011_0110011_,364
0100011_1101111_0000011_1100011_0000011_0110011_0100011_,364
1101111_0000011_1100011_0000011_0110011_0100011_0000011_,364
0000011_1100011_0000011_0110011_0100011_0000011_0110011_,364
1100011_0000011_0110011_0100011_0000011_0110011_0000011_,364
0000011_0010011_1100011_0000011_1100011_0010011_0100011_,364
0010011_1100011_0000011_1100011_0010011_0100011_0000011_,364
0000011_1100011_0010011_0100011_0000011_0110011_0100011_,364
1100011_0010011_0100011_0000011_0110011_0100011_1101111_,364
0010011_0100011_0000011_0110011_0100011_1101111_0100011_,364
0100011_0000011_0110011_0100011_1101111_0100011_0000011_,364
0000011_0110011_0100011_1101111_0100011_0000011_0100011_,364
0110011_0100011_1101111_0100011_0000011_0100011_1101111_,364
0000011_0100011_1101111_0000011_0000011_0110011_0100011_,364
1100011_0000011_0010011_0110011_0010011_0100011_1101111_,364
0010011_0100011_0010011_0000011_0110011_0110011_0000011_,364
0010011_0000011_0110011_0110011_0000011_0010011_1101111_,364
0000011_1100011_0000011_0000011_0110011_1101111_0100011_,364
1100011_0000011_0000011_0110011_1101111_0100011_0000011_,364
0000011_0000011_0110011_1101111_0100011_0000011_0010011_,364
0000011_0110011_1101111_0100011_0000011_0010011_0100011_,364
0110011_1101111_0100011_0000011_0010011_0100011_1100011_,364
0100011_0010011_0110011_0100011_0010011_0010011_0010011_,364
0010011_1100011_0010011_1101111_0010011_0100011_0110111_,364
1100011_0010011_1101111_0010011_0100011_0110111_0010011_,364
0010011_1100011_0000011_0010011_1101111_0000011_0100011_,364
1100011_0000011_0010011_1101111_0000011_0100011_0000011_,364
0000011_0010011_1101111_0000011_0100011_0000011_0010011_,364
1100011_0000011_0010011_1101111_0100011_1101111_0100011_,362
0000011_0100011_0000011_0010011_0100011_0100011_0100011_,358
0100011_0000011_0010011_0100011_0100011_0100011_1101111_,358
0100011_0000011_0010011_0100011_1100011_0000011_0100011_,358
0000011_0010011_0100011_1100011_0000011_0100011_0010011_,358
0010011_0100011_1100011_0000011_0100011_0010011_0000011_,358
0110011_0110111_0010011_0010011_0110011_0100011_0010011_,358
0010011_0110011_0100011_0000011_0010011_0100011_0110111_,358
0110011_0100011_0010011_0010011_0110011_0110011_0110111_,358
0010011_0010011_0110011_0110011_0000011_0100011_1101111_,358
0010011_0110011_0110111_0010011_0110011_0110011_0000011_,358
0110011_0110111_0010011_0110011_0110011_0000011_0010011_,358
0000011_0010011_0010011_0110011_0010011_0110011_0110111_,358
0010011_0010011_0110011_0010011_0110011_0100011_0110111_,358
0010011_0110011_0010011_0010011_0100011_0100011_0110111_,358
0110011_0010011_0010011_0100011_0100011_0110111_0010011_,358
0010011_0010011_0100011_0100011_0000011_0010011_0110111_,358
0110011_0010011_0010011_0110011_0010011_0100011_0000011_,358
0010011_0110011_0110011_0010011_0110011_0110011_1100011_,358
0010011_0010011_0110011_0010011_0110111_0010011_0110111_,358
0010011_0110011_0010011_0110111_0010011_0110111_0010011_,358
0010011_1100011_0010011_1101111_0010011_0100011_0100011_,349
1100011_0010011_1101111_0010011_0100011_0100011_0010011_,349
0010011_1101111_0010011_0100011_0100011_0010011_0110011_,349
1101111_0010011_0100011_0100011_0010011_0110011_0000011_,349
0100011_0100011_0010011_0110011_0000011_0000011_0110011_,349
0100011_0010011_0110011_0000011_0000011_0110011_0100011_,349
0110011_0000011_0000011_0110011_0100011_0100011_1101111_,349
0000011_0110011_0000011_1100011_0100011_1101111_0010011_,349
0000011_1100011_0100011_1101111_0010011_0100011_1101111_,349
1100011_0000011_0010011_0010011_1101111_0010011_0010011_,349
0000011_0010011_0010011_1101111_0010011_0010011_0000011_,349
0110011_0000011_0110111_0010011_0010011_0110011_0110111_,349
0000011_0110111_0010011_1100011_0110111_0010011_0100011_,349
0110111_0010011_1100011_0110111_0010011_0100011_0000011_,349
0010011_1100011_0110111_0010011_0100011_0000011_0110111_,349
1100011_0110111_0010011_0100011_0000011_0110111_0010011_,349
0110011_0000011_0010011_0110011_0000011_1100011_0010011_,349
0000011_1100011_0010011_1101111_0010011_0110011_0110111_,349
0000011_1101111_0000011_0010011_0110011_0010011_0000011_,349
0010011_1100011_0000011_1100011_0000011_0000011_0100011_,342
0000011_0000011_0100011_0000011_0010011_0100011_0100011_,342
0100011_1100011_0000011_0100011_0010011_0000011_0000011_,342
0000011_0010011_0000011_0110011_0100011_0010011_0100011_,342
0100011_0010011_0010011_0010011_0110011_0100011_0110111_,342
0000011_0010011_0110011_0010011_0100011_0100011_0010011_,342
0010011_0110011_0010011_0100011_0100011_0010011_0100011_,342
0110011_0010011_0100011_0100011_0010011_0100011_0100011_,342
0110011_0100011_0000011_0000011_0100011_0010011_0010011_,342
0000011_0010011_1100011_0010011_0010011_1101111_0110111_,342
0010011_1100011_0010011_0010011_1101111_0110111_0010011_,342
0010011_0110011_0010011_1100011_0010011_0010011_1101111_,342
0110011_0010011_1100011_0010011_0010011_1101111_0000011_,342
0010011_1100011_0010011_0010011_1101111_0000011_0110111_,342
0110011_0010011_1100011_0010011_0010011_1101111_0010011_,342
0010011_1100011_0010011_0010011_1101111_0010011_0000011_,342
1100011_0010011_0010011_1101111_0010011_0000011_0010011_,342
1101111_0010011_0000011_0010011_0010011_0110011_0110111_,342
0110011_0110011_0010011_0110011_0110011_1100011_0010011_,342
0110011_0010011_0110011_0110011_1100011_0010011_0110111_,342
0010011_0110011_0110011_1100011_0010011_0110111_0010011_,342
0110011_0110011_1100011_0010011_0110111_0010011_0010011_,342
0000011_0010011_0110011_0010011_0000011_1100011_0110111_,342
0000011_0110011_0010011_0110011_0100011_1101111_0100011_,342
0110011_0010011_0110011_0100011_1101111_0100011_0110111_,342
0010011_0110011_0100011_1101111_0100011_0110111_0010011_,342
0100011_1101111_0100011_0110111_0010011_0010011_0010011_,342
1101111_0100011_0110111_0010011_0010011_0010011_0110011_,342
0010011_0110011_0110011_0110011_0000011_0010011_0110111_,342
0110011_0110011_0110011_0000011_0010011_0110111_0010011_,342
0110011_0010011_0010011_0010011_0010011_0110011_1100011_,342
0010011_0010011_0010011_0010011_0110011_1100011_0000011_,342
0010011_0010011_0010011_0110011_1100011_0000011_0000011_,342
0010011_0010011_0110011_1100011_0000011_0000011_0000011_,342
0110011_0010011_0110011_0110011_0010011_1100011_0100011_,342
0010011_0110011_0110011_0010011_1100011_0100011_1101111_,342
0110011_0110011_0010011_1100011_0100011_1101111_0000011_,342
0110011_0010011_1100011_0100011_1101111_0000011_0000011_,342
0000011_0100011_0010011_0110011_0000011_0000011_0100011_,342
0100011_0010011_0110011_0000011_0000011_0100011_0000011_,342
0110011_0110011_0000011_0110011_0100011_1101111_0110111_,342
0110011_0000011_0110011_0100011_1101111_0110111_0010011_,342
0000011_0110011_0100011_1101111_0110111_0010011_0010011_,342
0100011_0000011_0010011_0100011_1100011_1101111_0010011_,342
0000011_0010011_0100011_1100011_1101111_0010011_1101111_,342
0010011_0100011_1100011_1101111_0010011_1101111_0010011_,342
0100011_1100011_1101111_0010011_1101111_0010011_1101111_,342
1101111_0010011_0000011_0010011_0100011_0010011_1100011_,342
0010011_0000011_0010011_0100011_0010011_1100011_1101111_,342
0000011_0010011_0100011_0010011_1100011_1101111_0010011_,342
1101111_0010011_0000011_0010011_0000011_0000011_1100011_,342
0000011_0010011_0000011_0000011_1100011_0000011_1101111_,342
0010011_0000011_0000011_1100011_0000011_1101111_0000011_,342
1100011_0000011_1101111_0000011_0010011_0010011_0110011_,342
0000011_1101111_0000011_0010011_0010011_0110011_0110111_,342
0110011_0100011_0100011_0100011_0110011_0100011_0100011_,336
0100011_0100011_0100011_0110011_0100011_0100011_0100011_,336
0100011_0010011_0010011_0110011_0110011_0000011_0110011_,336
0110011_0110011_0000011_0110011_0100011_0010011_0010011_,336
1100011_0010011_0010011_0110011_0110011_0000011_0110011_,336
0000011_0110011_0010011_0110011_0110011_0110011_1100011_,336
0110011_0010011_0110011_0110011_0110011_1100011_0110011_,336
0010011_0110011_0110011_0110011_1100011_0110011_0110011_,336
1100011_0110011_0110011_1100011_0110011_1100011_1101111_,336
0110011_0110011_1100011_0110011_1100011_1101111_0010011_,336
0110011_1100011_0110011_1100011_1101111_0010011_1101111_,336
1100011_0110011_1100011_1101111_0010011_1101111_0010011_,336
1100011_0000011_1100011_0000011_0010011_0010011_0110011_,322
0010011_0100011_0010011_1100011_1101111_0010011_1101111_,322
0100011_0010011_1100011_1101111_0010011_1101111_0010011_,322
0110011_0000011_0100011_0000011_0100011_0010011_0010011_,321
0110011_0010011_0110011_0100011_0110111_0000011_0000011_,320
0010011_0110011_0100011_0110111_0000011_0000011_0110011_,320
0110011_0100011_0110111_0000011_0000011_0110011_0010011_,320
0100011_0110111_0000011_0000011_0110011_0010011_0000011_,320
0110111_0000011_0000011_0110011_0010011_0000011_0110011_,320
0010011_0000011_0110011_0010011_0100011_0010011_0010011_,320
0010011_0010011_1100011_0010011_0110011_0000011_0100011_,320
1100011_0010011_0110011_0000011_0100011_0000011_1100011_,320
1100011_0000011_0010011_0000011_1100011_0000011_0110111_,317
0010011_0110011_0110011_0110011_0100011_0010011_0110011_,312
0110011_0110011_0110011_0100011_0010011_0110011_0010011_,312
0100011_0010011_0110011_0010011_0010011_0000011_0100011_,312
0110011_0000011_0000011_0110111_0010011_0110011_0000011_,312
0000011_0000011_0110111_0010011_0110011_0000011_0110011_,312
0000011_0110111_0010011_0110011_0000011_0110011_0010011_,312
0000011_0000011_0110011_0100011_0000011_0100011_0010011_,308
0110011_0100011_0000011_0100011_0010011_0000011_0010011_,308
0110111_0010011_0010011_0010011_0110011_1101111_0110011_,308
0110011_0110011_0100011_0000011_0010011_0100011_0010011_,301
0000011_0010011_0100011_0010011_0100011_0010011_0110011_,301
0100011_0010011_0110011_0010011_0010011_0010011_0010011_,301
0100011_0010011_0100011_0010011_0110011_0000011_0100011_,301
0100011_0010011_0110011_0000011_0100011_0000011_0010011_,301
0010011_0110011_0000011_0100011_0000011_1100011_0010011_,301
0110011_0000011_0100011_0000011_1100011_0010011_0110011_,301
0000011_0100011_0000011_1100011_0010011_0110011_0010011_,301
0000011_1100011_0010011_0110011_0010011_0010011_0000011_,301
0010011_0110011_0110011_0110011_0100011_0010011_0010011_,298
0110011_0000011_0110011_0000011_0000011_0100011_0110111_,297
0000011_0110011_0000011_0000011_0100011_0110111_0010011_,297
0100011_0010011_0110011_0000011_0100011_0000011_1100011_,297
0010011_0010011_0010011_0000011_0100011_0000011_0110111_,297
0010011_0010011_0000011_0100011_0000011_1100011_0010011_,297
0010011_0000011_0100011_0000011_1100011_0010011_0110011_,297
0000011_1100011_0010011_0110011_0000011_0100011_1101111_,297
1100011_0010011_0110011_0000011_0100011_1101111_0000011_,297
1101111_0000011_0000011_0000011_0100011_0000011_1100011_,297
0000011_0110011_0010011_0100011_0000011_0110011_0110011_,297
0110011_0010011_0100011_0000011_0110011_0110011_0010011_,297
0010011_1100011_0010011_0010011_0000011_0010011_0110011_,293
0000011_0110111_0010011_0110011_0010011_0010011_1100011_,293
0110111_0010011_0110011_0010011_0010011_1100011_0000011_,293
0110011_0110011_0000011_0100011_0000011_0010011_0000011_,293
0000011_0100011_0000011_1100011_0000011_0000011_0110111_,292
0010011_1100011_0010011_0100011_0010011_0010011_0010011_,292
0010011_0000011_0100011_0000011_1100011_0000011_0110011_,292
0000011_1100011_0000011_0110011_0000011_0010011_0000011_,292
0100011_0110111_0000011_0000011_0100011_0000011_0110011_,292
0110111_0000011_0000011_0100011_0000011_0110011_0110011_,292
0000011_0110011_0010011_0110011_0100011_0100011_0100011_,292
0110111_0010011_0010011_1100011_0010011_0110011_0100011_,292
0010011_0010011_1100011_0010011_0110011_0100011_1101111_,292
0010011_1100011_0010011_0110011_0100011_1101111_0000011_,292
1100011_0010011_0110011_0100011_1101111_0000011_0110011_,292
0010011_0110011_0100011_1101111_0000011_0110011_0010011_,292
0110011_0100011_1101111_0000011_0110011_0010011_0110011_,292
1101111_0000011_0110011_0010011_0110011_0100011_0100011_,292
1101111_0000011_0010011_0000011_0110011_0010011_0110111_,292
0000011_0010011_0000011_0110011_0010011_0110111_0010011_,292
0010011_0010011_0010011_0110011_0100011_0000011_0110111_,292
0010011_0010011_1100011_0010011_0110011_0000011_0110011_,292
0010011_0110011_0000011_0110011_0010011_0010011_0100011_,292
0110011_0000011_0110011_0010011_0010011_0100011_1101111_,292
0010011_1100011_0010011_0100011_0000011_0100011_0100011_,292
1100011_0010011_0100011_0000011_0100011_0100011_0000011_,292
0100011_0000011_0100011_0100011_0000011_0010011_0000011_,292
0110011_0000011_0110011_0110011_0010011_0110011_0100011_,292
0110011_0010011_0110011_0010011_0100011_0010011_0010011_,292
0110011_0010011_0100011_0010011_0010011_0000011_1100011_,292
0110011_0000011_0110011_0010011_0100011_0010011_0010011_,292
0000011_0110011_0010011_0100011_0010011_0010011_0000011_,292
0010011_0100011_0010011_0010011_0000011_0010011_1100011_,292
0100011_0010011_0010011_0000011_0010011_1100011_0100011_,292
0010011_0010011_0000011_0010011_1100011_0100011_0100011_,292
0100011_0100011_0000011_0100011_1101111_0110111_0010011_,292
0100011_0000011_0100011_1101111_0110111_0010011_0010011_,292
0010011_0110011_0110011_0000011_0000011_0110011_0110111_,292
0010011_0110011_0110011_0100011_0010011_0100011_1101111_,292
0110011_0110011_0100011_0010011_0100011_1101111_0010011_,292
0010011_0010011_0110011_0110011_0010011_0110011_1101111_,292
0010011_0110011_0110011_0010011_0110011_1101111_0010011_,292
0110011_0110011_0010011_0110011_1101111_0010011_0110011_,292
0010011_0110011_1101111_0010011_0110011_0010011_0010011_,292
0110011_1101111_0010011_0110011_0010011_0010011_1100011_,292
1101111_0010011_0110011_0010011_0010011_1100011_0010011_,292
0010011_0110011_0010011_0010011_1100011_0010011_1100011_,292
0110011_0010011_0010011_1100011_0010011_1100011_0010011_,292
0010011_1100011_1101111_0110111_0010011_0010011_0010011_,292
1100011_1101111_0110111_0010011_0010011_0010011_0110011_,292
1101111_0110111_0010011_0010011_0010011_0110011_1101111_,292
0110111_0010011_0010011_0010011_0110011_1101111_0110111_,292
0010011_0010011_0010011_0110011_1101111_0110111_0010011_,292
0110011_1101111_0110111_0010011_0010011_0010011_0110011_,292
0010011_0010011_0010011_0110011_1101111_0110011_0010011_,292
0010011_0010011_0110011_1101111_0110011_0010011_0000011_,292
0010011_0110011_1101111_0110011_0010011_0000011_0000011_,292
0110011_1101111_0110011_0010011_0000011_0000011_0010011_,292
1101111_0110011_0010011_0000011_0000011_0010011_1100111_,292
0100011_0100011_0010011_0110011_0100011_0110011_0100011_,285
0100011_0010011_0110011_0100011_0110011_0100011_0100011_,285
0010011_0110011_0100011_0110011_0100011_0100011_0110011_,285
0110011_0100011_0110011_0100011_0100011_0110011_0100011_,285
0010011_0000011_0100011_0010011_0000011_0010011_0110011_,285
1100011_1101111_0010011_0000011_0000011_0000011_0010011_,285
0000011_1100011_0010011_1101111_0000011_1100011_0100011_,282
1100011_0010011_1101111_0000011_1100011_0100011_0100011_,282
0010011_1101111_0000011_1100011_0100011_0100011_0100011_,282
1101111_0000011_1100011_0100011_0100011_0100011_0010011_,282
0000011_1100011_0100011_0100011_0100011_0010011_0100011_,282
1100011_0100011_0100011_0100011_0010011_0100011_0100011_,282
0010011_0100011_0010011_0100011_0010011_0110011_0100011_,282
0100011_0010011_0100011_0010011_0110011_0100011_0010011_,282
0010011_0010011_0110011_0110011_0000011_0100011_0110111_,278
0010011_0110011_0110011_0000011_0100011_0110111_0010011_,278
0110011_0110011_0110011_0100011_0010011_0010011_0010011_,278
0110011_0110011_0100011_0010011_0010011_0010011_0000011_,278
0110011_0100011_0010011_0010011_0010011_0000011_0010011_,278
0100011_1101111_0000011_0000011_0000011_0100011_0010011_,278
0000011_0000011_0000011_0100011_0010011_0110011_0100011_,278
0000011_0000011_0100011_0010011_0110011_0100011_0010011_,278
0000011_0100011_0010011_0110011_0100011_0010011_0110011_,278
0100011_0010011_0110011_0100011_0010011_0110011_0100011_,278
0010011_0110011_0100011_0010011_0110011_0100011_0010011_,278
0110011_0100011_0010011_0110011_0100011_0010011_0110011_,278
0110011_0100011_0010011_0110011_0100011_0000011_0010011_,278
0010011_0010011_0110011_0110011_0010011_0000011_1100011_,278
0000011_1100011_0010011_0110011_0110111_0010011_0010011_,276
1100011_0010011_0010011_0000011_0010011_0110011_0110111_,273
0000011_0010011_0010011_0100011_0000011_0110011_0110011_,273
0010011_0010011_0100011_0000011_0110011_0110011_0010011_,273
0110011_0110011_0110011_0010011_0110011_0100011_1101111_,273
0110011_0110011_0010011_0110011_0100011_1101111_0000011_,273
0110011_0010011_0110011_0100011_1101111_0000011_0110011_,273
0010011_0110011_0100011_1101111_0000011_0110011_0110011_,273
0110011_0100011_1101111_0000011_0110011_0110011_0010011_,273
0100011_1101111_0000011_0110011_0110011_0010011_0110011_,273
1101111_0000011_0110011_0110011_0010011_0110011_0010011_,273
0110011_0000011_0110011_0000011_0100011_0000011_0110111_,273
0010011_1100011_0010011_0110011_0010011_0010011_0100011_,273
1100011_0010011_0110011_0010011_0010011_0100011_1101111_,273
1101111_0000011_0110011_0010011_0110011_0100011_0010011_,273
0010011_0110011_0000011_0010011_0010011_0010011_0100011_,273
0110011_0000011_0010011_0010011_0010011_0100011_0100011_,273
0010011_0100011_0010011_0110011_0010011_0010011_0110111_,273
0010011_1100011_0010011_0010011_0100011_0000011_0000011_,273
1100011_0010011_0010011_0100011_0000011_0000011_0000011_,273
0010011_0010011_0010011_1100011_0000011_0000011_0110111_,273
0110011_0010011_0010011_1100011_0000011_0010011_0000011_,273
0100011_0110111_0000011_0000011_0100011_0000011_0010011_,273
0110111_0000011_0000011_0100011_0000011_0010011_0000011_,273
0010011_0010011_0010011_1100011_0000011_0000011_0010011_,273
0010011_1100011_0000011_0010011_1101111_0010011_0010011_,273
