ngram,hit_count
0110011_0110011_0110011_0000011_0010011_0110111_,362
0010011_0110011_0110011_0010011_1100011_0100011_,362
0110011_0110011_0010011_1100011_0100011_1101111_,362
0110011_0010011_1100011_0100011_1101111_0000011_,362
0100011_0010011_0110011_0000011_0000011_0100011_,362
0110011_0000011_0110011_0100011_1101111_0110111_,362
0000011_0110011_0100011_1101111_0110111_0010011_,362
0010011_0100011_1100011_1101111_0010011_1101111_,362
0100011_1100011_1101111_0010011_1101111_0010011_,362
0010011_0000011_0010011_0100011_0010011_1100011_,362
0000011_0010011_0100011_0010011_1100011_1101111_,362
0010011_0100011_0010011_1100011_1101111_0010011_,362
0010011_0000011_0000011_1100011_0000011_1101111_,362
0010011_1101111_0000011_0010011_0100011_1100011_,353
1100011_0000011_1100011_0110111_0010011_1101111_,353
0100011_1101111_0000011_1100011_0000011_0110011_,353
1101111_0000011_1100011_0000011_0110011_0100011_,353
1100011_0000011_0110011_0100011_0000011_0110011_,353
0010011_1100011_0000011_1100011_0010011_0100011_,353
1100011_0010011_0100011_0000011_0110011_0100011_,353
0100011_0000011_0110011_0100011_1101111_0100011_,353
1100011_0000011_0000011_0110011_1101111_0100011_,353
0000011_0000011_0110011_1101111_0100011_0000011_,353
0000011_0110011_1101111_0100011_0000011_0010011_,353
0110011_1101111_0100011_0000011_0010011_0100011_,353
1100011_0010011_1101111_0010011_0100011_0110111_,353
1100011_0000011_0010011_1101111_0000011_0100011_,353
0100011_0010011_1100011_1101111_0010011_1101111_,345
0000011_0010011_1101111_0100011_1101111_0100011_,327
0110011_0010011_0110011_0110011_0110011_1100011_,304
0010011_0110011_0110011_0110011_1100011_0110011_,304
0110011_0110011_1100011_0110011_1100011_1101111_,304
0110011_1100011_0110011_1100011_1101111_0010011_,304
1100011_0110011_1100011_1101111_0010011_1101111_,304
0110011_0110011_0110011_0100011_0010011_0110011_,302
0010011_0110011_0100011_0110111_0000011_0000011_,299
0110111_0000011_0000011_0110011_0010011_0000011_,299
0110011_0110011_0110011_0100011_0010011_0010011_,294
0010011_0010011_0000011_0010011_1100011_0100011_,290
0100011_0010011_0110011_0100011_0110011_0100011_,283
0110011_0100011_0110011_0100011_0100011_0110011_,283
0000011_0110011_0000011_0000011_0100011_0110111_,281
1100011_0010011_0110011_0000011_0100011_1101111_,281
0110011_0010011_0100011_0000011_0110011_0110011_,281
0110111_0010011_0110011_0010011_0010011_1100011_,279
0010011_0010011_0010011_0110011_1101111_0110011_,276
0000011_1100011_0010011_0110011_0110111_0010011_,274
0010011_0110011_0110011_0000011_0100011_0110111_,268
0110011_0110011_0100011_0010011_0010011_0010011_,268
0110011_0100011_0010011_0010011_0010011_0000011_,268
0000011_0100011_0010011_0110011_0100011_0010011_,268
0110011_0100011_0010011_0110011_0100011_0010011_,268
0010011_0010011_1100011_0010011_0110011_0100011_,265
0010011_1100011_0010011_0110011_0100011_1101111_,265
1100011_0010011_0110011_0100011_1101111_0000011_,265
0110011_0100011_1101111_0000011_0110011_0010011_,265
0000011_0010011_0000011_0110011_0010011_0110111_,265
0110111_0000011_0000011_0100011_0000011_0110011_,265
0100011_0010011_0010011_0000011_0010011_1100011_,265
0010011_0000011_0010011_1100011_0100011_0100011_,265
0100011_0100011_0000011_0100011_1101111_0110111_,265
0100011_0000011_0100011_1101111_0110111_0010011_,265
0110011_0110011_0100011_0010011_0100011_1101111_,265
0110011_0110011_0010011_0110011_1101111_0010011_,265
0110011_1101111_0010011_0110011_0010011_0010011_,265
1101111_0010011_0110011_0010011_0010011_1100011_,265
0110011_0010011_0010011_1100011_0010011_1100011_,265
1100011_1101111_0110111_0010011_0010011_0010011_,265
0010011_0010011_0010011_0110011_1101111_0110111_,265
0010011_0010011_0110011_1101111_0110011_0010011_,265
0010011_0110011_1101111_0110011_0010011_0000011_,265
0110011_1101111_0110011_0010011_0000011_0000011_,265
1101111_0110011_0010011_0000011_0000011_0010011_,265
1100011_0010011_1101111_0000011_1100011_0100011_,258
0010011_1101111_0000011_1100011_0100011_0100011_,258
1101111_0000011_1100011_0100011_0100011_0100011_,258
0000011_1100011_0100011_0100011_0100011_0010011_,258
1100011_0100011_0100011_0100011_0010011_0100011_,258
0000011_0110111_0010011_0010011_0000011_1100011_,257
0000011_0110111_0010011_0010011_1101111_0100011_,257
0110111_0010011_0010011_1101111_0100011_1101111_,257
0010011_1100011_0000011_1100011_0010011_0110011_,257
1100011_0000011_1100011_0010011_0110011_0110111_,257
0100011_0000011_0000011_1100011_1101111_0110111_,257
0000011_0000011_1100011_1101111_0110111_0010011_,257
0000011_1100011_1101111_0110111_0010011_0010011_,257
0010011_0010011_0100011_0000011_0110011_0110011_,253
0110011_0100011_1101111_0000011_0110011_0110011_,253
0100011_1101111_0000011_0110011_0110011_0010011_,253
1101111_0000011_0110011_0110011_0010011_0110011_,253
0110111_0000011_0000011_0100011_0000011_0010011_,253
1100011_0000011_0010011_1101111_0010011_0010011_,253
0110011_1100011_0010011_1100011_0000011_0010011_,253
1100011_0010011_1100011_0000011_0010011_1101111_,253
0010011_1100011_0000011_0010011_1101111_1101111_,253
1100011_0000011_0010011_1101111_1101111_0010011_,253
0000011_0010011_1101111_1101111_0010011_0000011_,253
0010011_1101111_1101111_0010011_0000011_0010011_,253
1101111_1101111_0010011_0000011_0010011_0100011_,253
0010011_1101111_0100011_1101111_0100011_0100011_,252
0110111_0000011_0000011_0100011_0000011_0000011_,252
0000011_0010011_0010011_0100011_0000011_0110111_,252
0000011_0010011_1101111_0100011_1101111_0010011_,178
0110011_0100011_0000011_0000011_0010011_1101111_,178
0100011_0000011_0000011_0010011_1101111_0000011_,178
0100011_0010011_0010011_0000011_1100011_0110111_,170
0000011_0010011_1100011_0100011_0100011_0000011_,170
0010011_1100011_0100011_0100011_0000011_0100011_,170
1101111_0100011_1101111_0100011_0100011_0000011_,157
0100011_1101111_0100011_0100011_0000011_0010011_,157
1101111_0100011_0100011_0000011_0010011_0000011_,157
0110011_1100011_0010011_0010011_0010011_0110011_,146
1100011_0010011_0010011_0010011_0110011_0100011_,146
0110011_0010011_0000011_0100011_0010011_0100011_,146
1101111_0000011_1100011_0010011_0100011_0100011_,95
0010011_0010011_0100011_0010011_0110011_0100011_,95
0110011_0010011_0110011_0100011_0100011_0010011_,95
1101111_0100011_1101111_0100011_0100011_0100011_,95
0100011_1101111_0100011_0100011_0100011_0000011_,95
0100011_0010011_0010011_0000011_1100011_0100011_,95
0010011_0010011_0000011_1100011_0100011_0100011_,95
0010011_0000011_1100011_0100011_0100011_0110111_,95
0000011_1100011_0100011_0100011_0110111_0010011_,95
1100011_0100011_0100011_0110111_0010011_0010011_,95
0000011_0010011_1100011_0100011_0100011_0100011_,95
0010011_1100011_0100011_0100011_0100011_0000011_,95
1100011_0100011_0100011_0100011_0000011_0100011_,95
0010011_1101111_0100011_1101111_0100011_0010011_,75
1101111_0100011_1101111_0100011_0010011_0010011_,75
0100011_1101111_0100011_0010011_0010011_0010011_,75
1101111_0100011_0010011_0010011_0010011_0010011_,75
0010011_0010011_0100011_0100011_0100011_0010011_,75
0000011_1100011_0100011_0100011_1101111_0010011_,39
0000011_0110111_0010011_0000011_0110011_0000011_,38
0000011_0000011_0110111_0010011_0110011_0110011_,33
0000011_0000011_0010011_0000011_0010011_1101111_,33
0010011_0100011_0100011_0000011_0010011_0110111_,25
0110111_0010011_0000011_0010011_0100011_0110111_,19
0010011_0110011_0100011_0110111_0000011_0110011_,18
0000011_0010011_0110111_0010011_0110011_0100011_,16
0010011_0110111_0010011_0110011_0100011_0000011_,16
0010011_1100011_0110111_0010011_0100011_0000011_,16
0000011_0000011_0110011_0100011_0100011_0100011_,15
0110011_0000011_0110011_0010011_0100011_1101111_,15
0110011_1100011_1101111_0010011_1101111_0010011_,14
0000011_0000011_0100011_0010011_0010011_0110011_,14
0000011_0110011_0100011_1101111_0000011_0110111_,14
0110111_0010011_0110011_0100011_0000011_0110011_,14
0100011_0100011_0010011_0110011_0100011_0110011_,14
0010011_0110011_0100011_1101111_0000011_0110011_,14
0010011_0110011_0110011_0110011_0100011_0010011_,13
0100011_0000011_1100011_0110111_0010011_1101111_,13
0110011_0110011_0000011_0100011_0010011_0010011_,12
0010011_0100011_0110111_0000011_0000011_0100011_,11
0010011_0110011_0100011_0010011_0110011_0100011_,11
0010011_0110011_0110011_0000011_0100011_1101111_,11
0110011_0110011_0010011_0110111_0010011_0000011_,11
0010011_0010011_0000011_0100011_0000011_1100011_,11
0100011_0110111_0000011_0000011_0110011_0010011_,10
0010011_0100011_0000011_0110011_0110011_0010011_,10
0110011_1100011_0010011_0110111_0010011_0010011_,10
0010011_0010011_0010011_0110011_1100011_0000011_,10
0010011_0110011_0000011_0010011_0100011_0110111_,9
0110011_0000011_0010011_0100011_0110111_0010011_,9
0010011_0110011_0010011_0110011_0100011_0110111_,9
0110011_0010011_0110111_0010011_0110111_0010011_,9
0000011_0000011_0110011_0000011_1100011_0100011_,9
1100011_0000011_1101111_0000011_0010011_0010011_,9
0110011_1101111_0110111_0010011_0010011_0010011_,9
0110011_0100011_1101111_0100011_0110111_0010011_,8
0110011_0010011_0000011_0110011_0100011_1101111_,8
0110011_0000011_0100011_0000011_0110011_0110011_,8
0010011_0100011_0000011_0110011_0100011_1101111_,8
0010011_0010011_0010011_0110011_0100011_0110111_,8
1100011_0100011_0100011_0000011_0100011_1101111_,8
0100011_0000011_0110011_0010011_0010011_0000011_,8
1100011_0000011_0110011_0000011_0010011_0000011_,7
0110011_0010011_0100011_0010011_0010011_0010011_,7
0110011_0000011_0010011_0110011_0000011_1100011_,7
0010011_1101111_0010011_0100011_0110111_0010011_,7
1101111_0010011_0100011_0110111_0010011_0010011_,7
0000011_0000011_0000011_0010011_0000011_0110111_,7
0110011_0000011_1100011_0010011_0010011_0000011_,7
1101111_0000011_0010011_0100011_1100011_0010011_,7
0100011_1100011_0010011_0110011_0000011_0000011_,7
0010011_0100011_0110111_0010011_0100011_1101111_,7
0010011_1100011_0000011_0000011_0100011_0100011_,7
0110011_0010011_0100011_0010011_0010011_0000011_,6
0010011_0010011_1100011_0010011_0110011_0010011_,6
0010011_0110011_0100011_0110011_0100011_0100011_,6
0010011_0110011_0110011_0110011_0110011_0100011_,6
0110011_0110011_0110011_0110011_0100011_0000011_,6
0110011_0110011_0100011_0000011_0000011_0010011_,6
0110011_0110011_0010011_0110011_0100011_1101111_,6
0010011_0000011_1100011_0000011_1100011_0110111_,6
0010011_1101111_0100011_0000011_0010011_0100011_,6
0000011_1100011_0000011_0010011_1101111_0100011_,6
1100011_0000011_0010011_1101111_0100011_0000011_,6
0000011_0110011_0000011_1100011_0010011_0010011_,5
0010011_0110011_0110011_0010011_0000011_1100011_,5
0010011_0010011_1100011_0000011_0010011_1101111_,5
0000011_0100011_0000011_1100011_0000011_0110111_,5
0000011_0010011_0010011_0010011_0100011_0100011_,5
0000011_1101111_0000011_0010011_0010011_0110011_,5
0010011_0110011_1100011_0010011_0010011_0010011_,5
0110011_0110011_0000011_0100011_0110111_0010011_,5
0110011_0010011_0010011_0110011_0010011_0100011_,5
1100011_0000011_0000011_1100011_0010011_0100011_,5
0110011_0000011_0010011_1100011_0000011_0110011_,5
1100011_0010011_0010011_1101111_0000011_0110111_,5
1100011_0010011_0010011_1101111_0010011_0000011_,5
0110011_0110011_0100011_0010011_0110011_0010011_,4
0110011_0000011_0110011_0010011_0010011_0100011_,4
0100011_0100011_0000011_0010011_0100011_1100011_,4
0100011_0000011_0010011_0100011_0100011_0100011_,4
0110011_0000011_1100011_0100011_1101111_0010011_,4
0000011_1100011_0100011_1101111_0010011_0100011_,4
0100011_0100011_0100011_0100011_0010011_0110111_,4
0110011_0000011_0010011_0000011_0100011_0010011_,4
1100011_0010011_0100011_0000011_0100011_0100011_,4
0110011_0000011_0000011_0100011_0000011_0110011_,4
0000011_0010011_0000011_1100011_0000011_0110111_,4
1100011_1100011_0010011_1100011_1101111_0110111_,4
0010011_0110011_0010011_0010011_0000011_0100011_,4
0000011_0000011_0100011_0000011_1100011_0110111_,4
1101111_0000011_0010011_0010011_0110011_0110111_,4
0000011_0000011_0100011_0010011_0110011_0100011_,3
0110011_0010011_0000011_0110011_0100011_0110111_,3
0100011_0000011_0010011_0100011_1100011_1101111_,3
0110111_0010011_0010011_0010011_0110011_1101111_,3
0100011_0010011_0110011_0010011_0010011_0110111_,3
1100011_1101111_0010011_0000011_0000011_0000011_,3
1100011_0010011_0010011_0100011_0000011_0000011_,3
0010011_0110011_0110111_0010011_0110011_0110011_,3
1100011_0100011_1101111_0010011_0100011_1101111_,3
0000011_0010011_0100011_1100011_1101111_0010011_,3
0010011_0100011_0100011_0000011_0100011_1101111_,3
0110011_0100011_0110111_0000011_0000011_0110011_,2
0000011_0110011_0010011_0110011_0010011_0110111_,2
1101111_0100011_1101111_0000011_0010011_1100011_,2
0010011_0010011_0010011_1100011_0000011_0000011_,2
0000011_0110011_0000011_0100011_0000011_0110111_,2
0000011_0010011_1101111_0100011_1101111_0000011_,2
0000011_0010011_0110011_0010011_0100011_1101111_,2
0100011_0010011_0110011_0100011_0100011_0000011_,2
0110011_0110011_0110011_1100011_0110011_1100011_,2
0110011_1100011_0110011_1100011_0010011_1100011_,2
1100011_0110011_1100011_0010011_1100011_0000011_,2
0010011_1101111_0100011_1101111_0010011_0010011_,2
1101111_0100011_1101111_0010011_0010011_0010011_,2
0010011_0100011_0010011_0010011_0000011_1100011_,2
1100011_0010011_1101111_0010011_0110011_0110111_,2
0010011_0110011_0010011_0000011_0100011_0010011_,2
0000011_0010011_0100011_1100011_0010011_0110011_,2
0010011_0100011_1100011_0010011_0110011_0000011_,2
0100011_1101111_0000011_0010011_0000011_0110111_,2
1101111_0000011_0010011_0000011_0110011_0110111_,2
0010011_1101111_0010011_0100011_0100011_0010011_,2
0010011_1101111_0110111_0010011_0010011_0100011_,2
1101111_0110111_0010011_0010011_0100011_1101111_,2
0100011_0100011_0100011_0010011_0110011_0100011_,2
0110011_0100011_0000011_0100011_0010011_0000011_,2
0000011_0110011_0100011_1101111_0100011_0000011_,1
1101111_0100011_0100011_0100011_0000011_0010011_,1
1100011_0010011_1101111_0010011_0100011_0100011_,1
1100011_0110111_0010011_0010011_0110011_0100011_,1
1100011_0010011_0100011_0100011_0000011_0010011_,1
0110011_0110111_0010011_0010011_0000011_0110111_,1
0110011_0100011_0100011_0000011_0010011_0110111_,1
